0 1 2
877611172832227328 81 0
877604235533099008 39 2051
877603927402831872 23 1930
877595819549044736 240 4532
877595704071340033 5 809
877595114247303168 27 1860
877593787572211717 38 2185
877593438614671364 16 1133
877593075031429122 34 1682
877590829040271360 15 1368
877589839784423424 14 1062
877589601577127936 52 2736
877589145719263232 3889 16039
877588441919344640 0 3
877588380241903616 22 261
877557804994887680 5 249
877556246731214848 3861 22759
877555202907398144 0 12
877555030584328192 4 111
877472044014862336 0 17
877471818306682880 1 9
877317814356410368 1 104
877316821321428993 5225 27369
877301942170550272 848 0
877270409284071425 56 870
877263594689318913 0 3
877217717778075648 297 0
877214111549050880 349 0
877213793893449729 6 134
877201837425926144 5652 27145
876964559440945152 2472 0
876963576992342018 114 0
876924927772835840 0 17
876924860575866880 0 27
876924669546307585 0 3
876886556715302912 0 48
876884169111949312 114 1112
876838120628539392 3398 20681
876627710067458048 0 38
876627540953096192 19482 0
876537666061221889 4657 23457
876505858938617856 11423 0
876498118665060353 210 0
876484452293124096 3 159
876484053909872640 2429 18778
876478955330519040 215 0
876223744905142272 141 0
876144821336915968 0 64
876120992187170816 1 41
876120534706081792 2 39
876120275196170240 4745 27941
875906813912207360 0 23
875905873884958720 0 6
875905270563590144 0 6
875886585715228672 0 59
875810732159389697 7956 0
875783491589332992 1 60
875773678046203904 27 1366
875771488414048256 275 4140
875763290512674817 3 76
875763026871197696 8 305
875747767867523072 4347 25219
875570873729564672 5479 0
875519704869158912 130 0
875390515738431488 0 44
875386697147490304 25 236
875381154597060608 3 486
875169435752976384 0 118
875150011452997632 0 61
875145819447468032 8 401
875144289856114688 4982 21938
875115865326338052 0 6
875098693958901760 175 2907
875097192612077568 6110 27449
875023069168902144 1 70
875021211251597312 4775 25513
875015391138914304 19644 0
874759110469664768 168 4025
874754425927024640 117 2643
874750474691371009 8 165
874741983880691714 62 1327
874680553676578816 0 102
874680097055178752 4705 27889
874453074236014593 129848 0
874434818259525634 14943 0
874342300092125184 3 103
874339729474564097 0 111
874338953738031105 409 0
874296783580663808 4168 26109
874074424928022529 72 0
874070846431744000 0 25
874062038678601728 22 179
874060124356259842 13 173
874059813688410114 13 172
874057562936811520 4006 22691
874054644670103552 42 488
874014816528150528 3 172
874013468810235904 2 456
874012996292530176 10616 34760
874002466962112519 7 291
874002132831264769 36 959
873927513830981632 0 126
873710296338247682 51911 0
873684748333350914 16 245
873656355357372420 1 31
873580283840344065 4002 24309
873362137900605441 52 994
873357023617970179 0 15
873337748698140672 1611 0
873294226062286848 0 19
873292135977672704 0 60
873213775632977920 1611 7277
873033762157740034 76 0
872996685613600772 340 0
872993053283414016 157 0
872990396233768967 3613 0
872967104147763200 5489 27463
872966744649994240 2 52
872945351673753602 46 890
872941538162159619 1 8
872929572127485955 1 48
872910631422357504 85 0
872905896472576001 1 80
872904426029293569 6 213
872902406597738496 2 335
872880570463858691 342 3944
872869691210989568 94 1322
872851420466335746 0 13
872846930799407105 340 3246
872827887447158785 0 19
872821316063297537 14 488
872820683541237760 3754 14766
872668790621863937 28 0
872622586420764678 4 528
872622210669785089 403 5651
872620804844003328 3769 20850
872583708246781952 0 7
872579365778968577 1 28
872519458052595712 1 28
872513451968561159 92 0
872495322483830792 0 213
872486979161796608 9154 40858
872467070570594304 1 127
872307268246794240 1 33
872277297256071169 0 55
872261713294495745 6439 34384
872206633400586240 67 994
872205634707509248 178125 0
872186556668407812 1 104
872133149614108676 0 30
872122724285648897 8263 34614
872115850748321794 0 125
872114819180228608 0 26
872113361940602882 0 24
872107996154933248 0 38
872106974766346240 0 39
871894186848661504 4 108
871879754684805121 11417 38246
871859185608249345 0 21
871857526857510913 0 6
871853611558596608 0 7
871853366925832192 1 11
871793920115605504 0 23
871787322387378176 0 35
871779791430717440 56 740
871772062305669120 0 3
871762521631449091 3531 20358
871752247461466112 0 13
871543390286090240 4 249
871542492612751361 3 216
871521111208583168 0 141
871516556781662212 8 205
871516457569538049 8 249
871515927908634625 3514 20320
871475421338099714 3 154
871474322648518656 1218 9976
871166179821445120 5793 0
871102520638267392 5594 21045
871096126509862913 4 91
871079942095642624 0 26
871032628920680449 3876 22806
871024683809943552 1 30
871024458672242689 51 896
870998827335114753 1830 0
870998789359902720 0 16
870992649335046144 0 29
870856828854423552 1 37
870844231165911040 1123 0
870804317367881728 6342 33867
870750778880929792 4 232
870745958996471808 3 114
870742366612795394 0 40
870735498423226369 6 257
870730465237487616 3 118
870729261778444293 0 9
870726314365509632 3 120
870726059553148928 142 1467
870722065460068352 1 112
870707376793333760 0 22
870660554460983297 550 5354
870656317836468226 2703 12513
870644435419357184 2 120
870594523877003265 31 1131
870496544385925120 2 566
870495406244876288 7 700
870483329866489856 25 313
870483137318580224 0 18
870380068144644096 36 941
870376690828148736 143 3580
870374748634714113 17 1705
870374659245690881 3389 23593
870374049280663552 26778 83319
870338865281847296 3 24
870314363286167552 5 288
870310793765687296 1 145
870308999962521604 4241 21982
870225574609989632 703 8777
870077140431253505 5 196
870066693112045568 1 100
870064923094679556 6 446
870064226622201856 16 238
870063196459192321 8535 36992
870048895669338113 36 870
870047357911654400 8 592
869789104866766848 790 6581
869784779981549568 1478 0
869777832670638081 4427 17705
869772420881756160 10281 42790
869759472922763264 2 65
869757007083032576 0 7
869756109749399553 20 0
869704431172014080 345 4892
869703850315403264 1 103
869702957897576449 6472 28522
869642411512918016 1 31
869642128745537537 737 0
869615182837886978 108 0
869597039465836544 2 160
869596645499047938 3207 16140
869573950803726336 0 10
869573857254006785 0 9
869227993411051520 3885 20645
868975228684181505 246 2770
868880810878713856 7 531
868880397819494401 14890 66369
868639477480148993 2158 0
868622495443632128 5924 27542
868618529905430528 1 33
868552278524837888 2158 10282
868270235089911809 9456 27787
868240437194104833 0 14
868236409009709056 18 146
868158892265553920 164 0
867900495410671616 4289 24468
867815490927960064 0 15
867774946302451713 7533 34438
867757051358871553 0 20
867480680128753665 1599 0
867459278248062977 4 98
867421006826221569 2590 16370
867169986128859137 7 366
867095770725482496 0 48
867088778787254272 2 16
867088610960568320 26263 0
867072653475098625 131 0
867051520902168576 8114 32736
867045122118123522 8 206
866815288033112064 405 5138
866731480621481988 2 45
866721644164853761 0 20
866720821015977985 0 13
866720684873056260 4980 20405
866720372816834560 0 9
866686824827068416 3600 19642
866454172710948869 5 260
866452067455553537 7 376
866451124978634753 2 384
866450705531457537 36383 124292
866432051255414784 1 15
866430697183096832 556 0
866334964761202691 14943 53483
866125280817053696 1278 0
866094527597207552 8658 0
866036211441336321 4 49
865993374666567681 0 38
865992324073041928 0 18
865974602970877952 2 55
865961397540315138 1396 12922
865934902969200640 2 21
865934738116227072 1 134
865769897749598209 589 6447
865757101481701377 4809 0
865741849612431361 28 1164
865735075236896770 2 85
865718153858494464 5787 26047
865666784082378752 11 111
865566523213086720 574 5294
865539142158909441 959 0
865387071002873856 8431 24658
865359393868664832 5170 26944
865233969821908992 498 0
865206902631878656 49 700
865046301301501952 0 52
865045554639851521 3 91
865042373755195393 0 142
865024282887421953 0 45
865019024228438016 0 16
865012635145838592 6 191
865008753225093120 14 202
865006731092295680 7931 28507
864999067725701121 124 2454
864991834132676608 0 35
864991597380993024 498 4115
864928531771523072 73 758
864895026731634688 1 52
864881274888048645 21 440
864880857751973890 6 201
864880694719377408 0 80
864880597310767107 0 4
864875409124585472 7 281
864875140231946241 1256 6857
864873206498414592 9030 32915
864873079884918786 47 309
864834953099579392 2 78
864679384128598017 18 431
864670901786333184 0 42
864660279275204608 20 143
864659261464379392 62 225
864658658747142144 44 250
864646309822779397 1 58
864640322885869568 71 1037
864532913366462464 3765 0
864287631101890560 351 0
864279568663928832 3155 14896
864198364602273792 4 141
864197398364647424 9279 30759
864151607784726528 347 0
863962601826418688 887 9239
863914388620808195 0 6
863908083143245824 3 236
863907417377173506 4290 21036
863887189704400898 0 14
863783567314309120 0 5
863781312213262336 0 3
863775880002371586 76 0
863602876010164224 1 18
863602620266676224 17 251
863595519586832384 88 598
863575128197799936 22 825
863560940834484224 2 161
863553524071903233 0 10
863553081350529029 4330 15587
863541457931706370 13 144
863539148568883200 39 467
863535945416617987 0 7
863529979665149953 181 0
863490562757971970 0 19
863480323358826496 108 1135
863471782782697472 2569 0
863432100342583297 5476 24290
863427515083354112 101 2308
863424875008073728 116 2621
863199723548749825 11593 0
863178982874906624 2 88
863178677441499136 2 92
863176796518440960 6887 23128
863173357273047040 53 1364
863144129064259584 58 0
863080933649461248 8 117
863079547188785154 1143 8942
863062471531167744 2569 8719
863018408023085056 2 113
862842036789104642 1 70
862841966178054146 98 0
862841401465335808 0 10
862833988171386885 0 5
862831933394477062 169 1173
862831371563274240 5275 19600
862828568732151809 0 9
862776644557303808 9 375
862774975304007681 0 27
862773390800760832 6 108
862722525377298433 3679 17449
862698176012320769 0 28
862457590147678208 5160 21004
862418272276361220 51372 0
862367609043513345 67612 0
862100720530722818 74 537
862096992088072192 24258 76277
861754482329309186 2 75
861704576084344833 130 0
861701454532407296 32 0
861627682131521536 0 11
861577893721276416 0 11
861576721958678529 0 48
861415248632451072 5 354
861411114311184385 33 790
861384059670470660 160 4093
861383897657036800 11134 36892
861289239706775552 29 854
861288531465048066 4341 17601
861281240116342787 2 22
861264049627176960 0 115
861263286955847680 51 304
861217421692194816 0 8
861024633973329920 0 8
861023061440638977 1 7
861013867031404544 2 8
861005113778896900 3972 17127
860989735615049728 1 11
860983917033267200 342 0
860981674716409858 2253 0
860944040782639104 57775 0
860924035999428608 853 0
860904962582302720 92 881
860897935244111872 7 226
860709852842254336 9 184
860658893621514241 1 88
860657309374173184 682 4393
860623936647835649 214 0
860563773140209665 2253 7684
860562494238199808 9 275
860562217711923201 2 145
860539418670759937 0 35
860538739679997953 1 154
860526424872165377 24 701
860524672475176960 14 485
860524505164394496 5506 24191
860311559809245184 0 8
860301328395927552 60 0
860276583193509888 3629 18756
860254450128232448 43590 0
860201717274750976 2 135
860189612333047809 1 82
860184849394610176 6099 17099
860177593139703809 32301 0
860167721564217344 60 607
860166172637102082 18 171
859935222011482112 54423 0
859924526012018688 4286 20031
859851578198683649 3660 15790
859608558924705793 380 9722
859607811541651456 1648 19073
859407684650618880 85 0
859196978902773760 31684 92342
859180335527079936 0 13
859180247723409409 2 43
859180085345234944 0 9
859178445984718849 0 24
859177731455668226 85 1082
859172300410769408 2 51
859075093070303232 31 710
859074603037188101 14247 34820
859062012621541377 6 149
858860390427611136 8513 0
858859053891670016 7 335
858843525470990336 3637 15962
858749943057657857 292 0
858471635011153920 5077 22118
858469593479827456 257 0
858371226447859712 1123 0
858107933456039936 3053 16179
858104066165149696 0 17
858100810286288896 40 0
858100746826518529 137 0
858047895630749697 5667 0
858021436157566977 4 245
858021369321316357 822 0
857990396026159104 0 45
857989990357356544 2710 16575
857970140457160704 3 13
857762435251535872 1 15
857761339095343105 304 0
857746408056729600 11140 35267
857736059697983488 0 12
857709437771022336 40 0
857650283291316226 2 9
857644742137565184 1425 0
857634236756525056 6 129
857626296880431105 0 53
857625397718122496 304 1963
857490329733410816 0 16
857413278850568193 238 2896
857401764584316929 13 281
857401475257036800 10574 28566
857393404942143489 1717 6102
857380171468460033 6 298
857366465430921218 3 121
857366153110458368 27 486
857314120378568705 4 62
857263989570621441 81 1141
857263712553639936 0 8
857263160327368704 4757 20602
857232186075996170 4 156
857214891891077121 20 235
857062744297787392 0 306
857062103051644929 178 0
857049404993404928 28901 0
857029823797047296 4211 19493
856985779981230080 8 214
856934879724007425 223 0
856885857428656129 280 0
856628208065753089 8 281
856627131815788544 0 36
856626357211680769 73 850
856602993587888130 11264 0
856581615929229314 0 19
856563218545823744 144 0
856544924879204352 0 21
856543823941562368 3035 16788
856537406320672772 1 44
856535648773316610 3 351
856535262851211264 804 0
856530584264421376 23 567
856527889390555137 791 8872
856526610513747968 1984 12193
856394590668156928 57 1427
856331930496839681 0 167
856331681464295424 1 142
856331243780222976 117 2783
856330835276025856 713 0
856288084350160898 17 533
856282028240666624 6664 28555
856265537713840128 2 85
855870601843679235 3019 0
855870117044989953 9 144
855862651834028034 28 360
855861168698732544 437 1951
855860136149123072 1097 5131
855857698524602368 2238 12219
855855357184311296 10607 0
855853760102486017 89 1427
855851453814013952 18676 46924
855845763280236544 0 58
855834268328710147 1530 0
855822874413862912 3367 18069
855818117272018944 5758 27494
855586110629720068 3 208
855581691288723456 5 176
855579531993899009 31842 0
855576115183853569 0 22
855575532024496129 11 332
855572511106510848 28 368
855569900898856962 0 6
855535162154778625 0 7
855459991872036865 981 6758
855459453768019968 8715 30992
855245323840757760 6330 0
855243276340916225 1 32
855146987230048256 752 0
855138241867124737 49 0
855049148323835904 2 89
854804094749429760 141 0
854732716440526848 6481 23677
854680470612783104 4 90
854513663105015809 0 101
854512365165064192 5790 17337
854510962715578369 0 14
854508948048797696 572 0
854505507637395457 2 35
854482967598641156 0 124
854482394044301312 7320 30429
854464477802016768 141 1100
854461208614903808 126 0
854460563413282816 89 1038
854425569093709824 0 11
854412754408656897 100 0
854406052258951174 219 2968
854405057567223809 1731 0
854377588374073344 0 13
854376716701245441 0 36
854376546521559044 1 14
854376046203990016 572 3105
854365224396361728 4989 19611
854362818648444928 0 42
854126112221409280 13 725
854122288765177856 494 8184
854120357044912130 7978 33199
854094881396056064 8 252
854059970169622529 11 264
854057481936547841 0 13
854056482723287040 0 11
854055616960225280 824 0
854010172552949760 3344 16818
853983595853205504 0 6
853774418279108608 11 265
853763323816546310 1 32
853763003476574209 0 15
853760880890318849 6177 29753
853749659055116288 6 278
853735880745529345 0 20
853727258783215618 0 7
853650685115727872 6 194
853639147608842240 10837 36356
853615301342228480 1 8
853480541957619712 27 802
853465059032535041 1 90
853463049117868034 2 158
853313695962759169 177 0
853305099497680903 0 13
853304436520878081 0 69
853299958564483072 3803 16187
853113694183714816 2430 0
853053615065509888 1508 3012
852936405516943360 2164 0
852912242202992640 1968 9435
852833245913694209 11 474
852718316934377472 2390 0
852713194833498113 3 134
852712228075819012 8 237
852703013802311680 181 0
852677345819414528 6 121
852672615818899456 2300 15583
852652523483779072 15 189
852560708931915776 27 869
852554938680999936 52 1423
852553447878664193 3761 17104
852549591161548800 1 125
852537499876511745 0 40
852533841550073856 238 0
852533749728378887 181 1937
852505986581626880 123 0
852311364735569921 10602 34635
852308971734142976 1 166
852304046673334272 0 12
852303073401765888 97 1733
852228561247375360 0 84
852227200401252357 944 5542
852226086759018497 7312 20917
852189679701164033 1693 11971
851953902622658560 10349 0
851886908632334337 3118 12953
851880269820944384 262 6307
851861385021730816 23 0
851857518913572865 68750 0
851814151643160576 59 847
851591660324737024 3716 16960
851536336314134529 22130 0
851469159816986625 45 990
851464819735769094 7595 25402
851232453977153536 448 5339
851224888060895234 6152 21660
850877178032132096 0 26
850843796430610434 471 0
850753768299933697 6 284
850753642995093505 10004 32566
850491842030383106 4273 0
850455465137930244 5 278
850455193326059522 26 720
850406446424621057 613 6971
850380195714523136 2804 13689
850348623103709184 11 120
850333567704068097 357 3580
850146906579849216 0 118
850145907823738880 5 191
850145622816686080 4115 17139
850052571771408386 843 8462
850019790995546112 5279 21478
849984531729977345 21308 0
849776966551130114 8201 32010
849668094696017920 5351 0
849597314788446209 1 187
849426785800466432 95 0
849412302885593088 3383 16678
849408227846623237 4681 16880
849388151831506944 42 917
849336543269576704 2042 12022
849051919805034497 9206 44656
848950106787368961 238 0
848902815967784960 9954 0
848690551926992896 4666 26533
848642382149103616 69 895
848595461552435201 16 497
848324959059550208 4969 26059
848293576694018049 0 43
848279291330777093 23 592
848233538596077568 11 475
848222171776380930 2 48
848217409022558209 13353 0
848213670039564288 808 8616
848212111729840128 3333 17231
848209058222018561 1172 11343
848207232026148867 3789 18696
848207006196543488 4074 14164
847978865427394560 3522 0
847971574464610304 465 0
847969154607067137 690 6556
847965230110040067 12 428
847962785489326080 5541 24772
847928206137196544 0 8
847904370633187328 2204 0
847890809571729408 2 33
847843620841566208 3 163
847842811428974592 1459 5793
847617282490613760 454 7396
847606175596138505 3664 19777
847578262301802498 1 18
847564233449512960 101 1253
847508511693160448 8 118
847255934053240832 86 0
847251794174529536 684 8511
847251039262605312 4641 21549
847159010671382528 4 379
847157206088847362 6342 21100
847116704283013121 10 365
847116187444137987 3454 22616
847091038825140224 13192 0
847078709920256000 3 46
847078060054720524 0 16
847069663716687872 0 35
846885924097179648 2 120
846881348602220549 26 163
846879767941070848 0 142
846874817362120707 4255 21206
846749895147114498 2 204
846732897440743426 17 564
846731265118261248 2104 0
846731249083437057 2201 12546
846695242728456196 2 303
846525174585442305 110898 0
846514051647705089 12596 47240
846505985330044928 3361 14960
846433564816261126 5 30
846433311752933376 4 31
846371533304016896 12 977
846160926315307011 3490 0
846155016255782912 264 6834
846153765933735936 9835 33553
846139713627017216 10675 32611
846056794690605064 199 1437
846042936437604353 3127 16919
846041955570212865 0 24
845812042753855489 9495 31005
845802413097439233 7375 22528
845742202265505794 10 235
845740435343654913 6 239
845677943972139009 5196 26569
845511982480588800 0 59
845509897773043713 143 0
845397057150107648 1980 8074
845394647497224193 0 92
845393885971054592 1 120
845392573573337093 66 971
845331103917510656 0 38
845315566302826497 154 1347
845311055899348992 0 47
845306882940190720 5860 24692
845104973864206336 1 51
845098359547420673 8352 0
845069846882717696 2771 0
845069117535244289 2760 11782
845025336752529409 61 333
845025260730757121 22 175
845025100411932672 89 510
845024931108835331 10 99
844984516729094147 103 2049
844979544864018432 2818 14447
844977150096740353 0 67
844974966319841280 12 313
844973813909606400 3498 16025
844964211822354434 5 47
844765876138082305 41 922
844725306376245249 48 1735
844724355313610752 9397 19684
844707099045179394 923 10059
844706109072007168 4 241
844704788403113984 11264 41062
844636638324101120 2 119
844635709646536706 0 17
844583926429630465 6 244
844583501659869184 579 6438
844580511645339650 3416 17464
844559987301076992 1345 0
844371661893881856 5 218
844349668008116224 274 4507
844237605013262337 104 1490
844223788422217728 2387 14436
844005223597248512 0 12
843992372493139968 1080 0
843981021012017153 3178 16015
843856843873095681 5034 22695
843619341509758976 0 15
843607681550159874 0 26
843604769365262337 6 260
843604394117681152 2985 17906
843568818492530689 5 349
843235704754917376 13 365
843235543001513987 6604 22799
843224748461035521 52891 0
842914982148915200 2703 11830
842859867429883910 1 30
842858996969148416 0 13
842858149258444801 66 1496
842846295480000512 3906 16139
842828814447198208 0 6
842803451079876611 216 2866
842765311967449089 1395 7164
842764534167343104 1 21
842547213863673856 669 0
842536828276228096 1085 14631
842535590457499648 3815 19206
842491300779872256 1 45
842466898663075841 51305 0
842236506727190530 0 6
842227142150754305 0 4
842186582840999936 14073 34313
842163532590374912 6330 26021
842122065452924929 58482 0
842115215311396866 3294 14892
842066340479406088 0 9
841833993020538882 16834 0
841754700710051841 0 10
841749929404055552 189 0
841680585030541313 8460 27249
841486863869313024 288 0
841471729260212225 1 10
841439858740625411 4017 13431
841406611981762560 0 41
841402579468877824 3 88
841401075806687233 190 2147
841398697103675392 549 0
